Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
ID29_2nd	0.127956979679292	0	0.024755502808146	1.14711740320482	0.838515496301254	0	0.00803842413608932	0.326870866992084	0	0	0.98840065465029	0.332691967786889	0.259915168531718	0	0	0.725292816362474	0	0.0109802159562477	0.00750808130051167	0	0.0907182256793232	2.53663019661087	9999	0.688428858398502	0.732605081694395	7.425392
ID30_1st	0.169548588571469	0.0833514298952813	0.0402897027903709	0.659814017044149	0.224424816547959	0.153134310204057	0.878190693002572	0	0	0	0.84475123319035	0.0293282537022966	0.517185020109455	0	0	0.303070251673881	0	0.142463405807857	0.438223324771103	0	0	5.2758379526892	9999	0.746200154633588	0.667542201367421	9.759613
ID30_2nd	0	0.23301993829278	0.028921902522082	1.04759424527023	0.427235580839651	0.276168476053154	0.87350004723562	0	0	0	1.5407640696279	0	1.21604908682887	0	0	0.018148764035803	0	0.00535227412987325	0.251109919826158	0	0	5.22941769533788	9999	0.762481420304557	0.652251364244542	11.147282
ID31_1st	0.0210849990588357	0.010193892801296	0.025003823853776	0	0.174708215779972	0	0.0379314662372396	0	0	0	0.217752936062578	0	0.0276758118344728	0	0	0	0	0.0502120171481972	0.168619380868556	0	0	2.74593545635508	9999	0.801855301890381	0.634507918367495	3.479118
ID32_1st	0.0277646699303408	0	0.00920779319584274	0	0.055899778128452	0	0.0181232053761777	0.0154959421091407	0	0.0142854331851681	0.0848836354082706	0	0	0	0	0	0	0.036148863763018	0.0925125360602489	0	0	2.24550514284334	9999	0.782376853314843	0.697697063268256	2.599827
ID33_1st	0.0729097122121134	0.00797404149783548	0.0098726871516172	0	0.0337224810219181	0	0.0117734825437208	0.0777015394687067	0	0.0359767190576862	0.123847212282287	0	0.0695967472075138	0	0.00719377324907983	0.120831563853438	0	0.0908411321611489	0.265027014588498	0	0	2.48105289370444	9999	0.682173476663582	0.776613881023485	3.408321
ID33_2nd	0.184386643639909	0.16644632795651	0	0	0.295948455135114	0	0.0805054749481402	0	0	0.029442499050286	0.329860943900061	0	0	0	0	0.319377568879332	0	0.0898257182258572	0.317654271775791	0	0	3.883273096489	9999	0.733852638200455	0.697311512156339	5.696721
ID34_1st	0.0268909941091167	0.0327102890649313	0.0506815631873354	0.0447092553559121	0.216063034959005	0	0.0729707768857687	0.0370235319021575	0	0.0431189253937322	0.179556669538845	0	0.430598592114411	0	0	0.100126096469568	0	0.0806411775757372	0.310607120099037	0	0	3.60830897334444	9999	0.643445426767858	0.812883413376654	5.234007
ID34_2nd	0.0686241246482638	0.0897347719401394	0.0406419551211021	0.336588970364702	0.232305002187099	0.10520002240524	0.166993475698971	0	0	0	0.638034797074878	0	0.386430970541398	0	0	0	0	0.0543273810551863	0.482225681087909	0	0	4.41836984787511	9999	0.757320245303379	0.660508910195006	7.019477
ID35_1st	0.0793931193816229	0.0242309553592633	0.0216161420736117	0	0.21731228691898	0	0.0679381087397324	0	0	0.00692201240405532	0.218158753283972	0	0	0	0	0.00625135950309114	0	0.0726585174106568	0.237300158406408	0	0	3.52166858651861	9999	0.768872669191794	0.682349306829467	4.47345
