Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
BNT_Convalescent_7_Day1,1.5691779736911,0.536118833000932,0,0,2.75438240903143,0.338153784190393,1.49462740124055,0.000843492419388291,0,0.0736766868758419,4.50992877721624,0,4.02172149801777,0,0,0.337505415271239,0,0,1.0988481538045,0,0,46.1034155391189,0,0.764984314815393,0.663396326296735,62.8383999638783
BNT_Convalescent_7_Day7,1.33788425164202,1.33554970435201,0,0,2.15832274283728,5.17336181800613,0.993369101730386,0,0,0,2.92608474824142,0,3.21776098394241,0,0,0.831261896328983,0,0,1.12313659163856,0,1.79914421527025,29.7221518015239,0,0.65624009234322,0.762515260875621,50.6180278555133
BNT_Convalescent_8_Day0,2.39032413242804,0,0,0,4.91456769784161,3.6936020733369,1.02207410952753,0,0,0.0300882898266669,3.78827122785459,0,2.52186892728615,0,0,0.567542012430758,0,0,0.440083532236275,0,0,25.1760392500832,0,0.79483487827435,0.610847065075667,44.5444612528517
BNT_Convalescent_8_Day1,2.24238366338477,0.110132126428572,0,0,5.2314103282159,6.2424092203419,0.968484898110979,0,0,0,2.18658999406877,0,1.59243217006858,0,0,0.225726064715461,0,0,0.65284365453088,0,0,29.3263522546589,0,0.819698881879545,0.576783734975984,48.7787643745247
BNT_Convalescent_8_Day7,3.94768688851445,0.0635647126550056,0,1.72531747607651,3.16861200773329,5.56428696496112,0.0456513775858847,0.35629320670499,0,0,3.02510789860411,0,0,0,0.122738137530389,2.19795137751184,0.171655475267732,0,1.67044040421839,0,1.6435064470903,24.6172980552038,0,0.56896922237082,0.8288075440855,48.3201104296578
BNT_Naive_10_Day0,1.9574400268261,1.7583807881215,0,1.83155883730816,5.38356533888652,3.11043508280371,2.71397281162482,0,0,0,3.7513612724092,0,0,0,0.084642737826184,2.65604302036781,0.251768855701179,0,2.76424409241724,0,0,44.5298425083311,0,0.738583064131531,0.676655070875314,70.7932553726236
BNT_Naive_10_Day10,0.743687192858355,2.9974472778515,0,2.99850236883299,1.39774110516511,6.56668516293661,2.61873675547527,0,0,0,3.34160991735435,0,0,0,0.104835971493785,3.07624505494209,0.354805189195219,0,1.7687320486756,0,0,50.813516386778,0,0.800888146720896,0.60108814552207,76.7825444315589
BNT_Naive_10_Day34,2.20367278970743,1.88960224915756,0,7.85771545641896,0.260704435249162,0.583953367088184,1.6160944356575,1.02616099885317,0,0,4.44919963641242,0.426556486177298,0,0,0.120886844434585,2.63359736912367,0.142826429954019,0,1.77926053467429,0,0,41.4743427503617,0,0.794223846183654,0.610417856646639,66.46457378327
BNT_Naive_10_Day35,0.548971127541076,3.39577789751017,0,2.93693312357107,3.42745241651267,0,1.74130747384426,0.195104467992266,0,0,4.63188502515993,0.947592539633201,2.10951045264656,0,0,2.80777083815609,0.301020179734749,0,2.09376982796321,0,0,39.2484034453241,0,0.793215911939443,0.611115110387779,64.3854988155894
BNT_Naive_10_Day41,1.91592730843678,2.30782424999231,0,2.70918393593345,3.52465232031406,2.59922012874609,0.0850783278005549,0,2.23474571323621,0,1.23079141078992,0.768061003024482,0,0,0,1.66196192149016,0,0,2.08755909279884,0,0,44.5230028003649,0,0.738869469357151,0.682332533888999,65.6480082129278
BNT_Naive_11_Day0,1.06652150655541,2.30420372547634,0,2.42165962518528,6.35532627557453,4.85617496770762,2.20338877519755,0,0,0,1.72961039325903,0,0,0,0.0979501614152356,2.42171919775927,0.312720407423302,0,2.27084269068992,0,0,36.3498304486615,0,0.775626104471189,0.633519675331134,62.3899481749049
BNT_Naive_11_Day11,0.275414544713355,1.4096777915323,0,1.59900603016109,4.68235590194066,8.94636851463947,3.31143764790957,0,0,0,5.95894304209479,0,3.3853483746696,0,0,0,0,0,1.13354655089756,0,0,34.2314101831906,0,0.740803004267027,0.673530689934626,64.9335085817491
BNT_Naive_11_Day34,1.12821002305818,2.1726825460059,0.258132212353008,2.90231634454614,3.09245429288183,0,2.44062329335076,2.09993653173656,0,0.0681434268633284,2.26935046463899,0.792607684088751,0,0,0,2.84878073530586,0.606052826262007,0,3.19192993969897,0,0,44.2028622001223,0,0.806257922970166,0.593664752820166,68.0740825209125
BNT_Naive_11_Day35,1.4911051621729,0.675460591264801,0.19881694199301,1.45976502543149,3.00038062409046,0,1.7089876173451,2.33403861403568,0,0.247138547649351,4.01968513203311,0,0,0,0,2.8746855505258,0.417888076570191,0,3.52390289188465,0,0,56.6218271299464,0,0.818392440655731,0.580539967671023,78.573681904943
BNT_Naive_11_Day41,1.45913600568752,1.98870017928349,0.069036005249591,4.10996217493641,0.905547084775743,9.03464824255316,1.85675437531265,0.124764409057641,0,0,1.79783408005425,0.315512961038403,0,0,0.164529649369968,2.39602984714074,0.443199691856088,0,2.55846293445553,0,0,30.8088565189246,0,0.483033693668873,0.898137520716772,58.0329741596958
BNT_Naive_12_Day0,0.746194799018574,1.17306792762956,0,2.17017361574225,2.67938334327857,10.3122005428595,2.57515859195162,0,0,0,6.84428011477247,0,1.93635534256783,0,0,0.110599105860783,0,0,0.239583730434597,0,0,28.485178342158,0,0.764550821958903,0.651366933834029,57.2721754562738
BNT_Naive_12_Day10,1.63319917849819,1.98365611469933,0,6.61867067072579,4.18158640954007,5.31796922400427,2.20260321754352,0,0,0,2.68721454517193,0,0,0,0,2.49248012805195,0.350276986696561,0.007524346560537,1.32348630213166,0,0,32.4169003383534,0,0.770252895227949,0.644072566789318,61.2155674619772
BNT_Naive_12_Day34,0.421237838194099,1.20683330899861,0,3.38136205961263,1.60699030020745,3.56961409661537,0.246032935442643,0.102089521254047,0.319978012205444,0,6.96451243818771,0.443336001715223,4.60736129004154,0,0,0.373039968261662,0,0,1.61414703428213,0,0,27.7750967957419,0,0.800851763197094,0.606325699222711,52.6316316007605
BNT_Naive_12_Day35,0.927754026559425,1.34949906334469,0,1.78933909250428,0.903214587214534,3.23942153725188,0.402432137004691,0.317344743219923,0.214832310389351,0,4.89480664214083,0.355118947118189,4.71740068190308,0,0,0.57535817239243,0,0.0292810476171511,2.01108184418264,0,0,35.9954712546094,0,0.817420991995334,0.578458706125305,57.7223560874525
BNT_Naive_12_Day41,1.46026533376561,0.39552446478844,0.0670401732515195,2.67088942809111,3.85499601414458,3.47902122778266,0.873809099476701,0.11689663817927,0.0291623780692425,0,6.95291436613646,0,7.6182949835202,0,0,0.677754715263063,0,0,1.33609504001478,0,0,28.267360795311,0,0.783807529046676,0.629009335181769,57.8000246577947
BNT_Naive_13_Day0,1.33505374381641,1.60165809896744,0,1.73740830249875,2.41212840796128,8.03553633274058,0.9947588906369,0,0,0,2.59503953855077,0,0,0,0,2.27210367368073,0.0903915821225565,0,1.90712398627265,0,0,34.7518125644249,0,0.759840997771254,0.651425490784301,57.733015121673
